0.0,2500.0,5000.0,7500.0,10000.0,12500.0,15000.0,17500.0,20000.0,22500.0,25000.0,27500.0,30000.0,32500.0,35000.0,37500.0,40000.0,42500.0,45000.0,47500.0,50000.0
99.0,262.0,587.0,953.0,1352.0,1531.0,1410.0,1099.0,947.0,637.0,540.0,383.0,323.0,239.0,183.0,117.0,97.0,61.0,55.0,34.0
33.0,92.0,232.0,479.0,790.0,1041.0,1069.0,837.0,676.0,547.0,378.0,265.0,186.0,126.0,73.0,58.0,31.0,18.0,16.0,11.0
124.0,231.0,484.0,811.0,1212.0,1301.0,1216.0,875.0,632.0,384.0,265.0,153.0,95.0,63.0,48.0,24.0,25.0,10.0,7.0,8.0
142.0,285.0,619.0,1002.0,1218.0,1253.0,997.0,799.0,574.0,399.0,246.0,173.0,121.0,72.0,44.0,27.0,21.0,6.0,7.0,4.0
49.0,171.0,354.0,560.0,566.0,473.0,418.0,308.0,278.0,189.0,108.0,100.0,66.0,34.0,22.0,15.0,12.0,8.0,5.0,3.0
25.0,143.0,288.0,465.0,535.0,452.0,375.0,309.0,196.0,153.0,69.0,60.0,38.0,34.0,15.0,12.0,7.0,4.0,1.0,3.0
